Job_Type,Salary,python,sql,machine learning,r,hadoop,tableau,sas,spark,java,Others
data_analyst,Low,0,0,0,0,0,0,0,0,0,1
data_analyst,Low,0,1,0,0,0,0,0,0,0,1
data_analyst,Low,0,1,0,0,0,0,0,0,0,1
data_analyst,Low,0,0,0,0,0,0,0,0,0,1
data_analyst,Low,0,1,0,0,0,0,0,0,0,1
data_analyst,Low,0,0,0,0,0,1,0,0,0,1
data_analyst,Low,0,1,0,0,0,1,1,0,0,1
data_analyst,Low,0,1,0,0,0,1,0,0,0,1
data_analyst,Low,0,1,0,0,0,0,0,0,0,1
data_analyst,Low,0,0,0,0,0,0,0,0,0,1
data_analyst,Low,0,0,0,1,0,0,1,0,0,1
data_analyst,Low,1,0,1,0,0,0,0,0,0,1
data_analyst,Low,0,1,0,0,0,0,0,0,0,1
data_analyst,Low,0,0,0,0,0,0,0,0,0,1
data_analyst,Low,1,1,1,1,0,1,0,0,0,1
data_analyst,Low,0,1,0,0,0,1,0,0,0,1
data_analyst,Low,0,1,0,0,0,1,0,0,0,1
data_analyst,Low,0,1,0,0,0,0,0,0,0,1
data_analyst,Low,1,0,1,1,0,1,1,0,0,1
data_analyst,Low,0,0,0,0,0,1,0,0,0,0
data_analyst,Low,0,1,0,1,0,0,1,0,0,1
data_analyst,Low,0,1,0,0,0,0,0,0,0,1
data_analyst,Low,1,1,0,0,0,0,0,0,1,1
data_analyst,Low,0,1,0,1,0,1,0,0,0,1
data_analyst,Low,0,1,0,1,0,0,1,0,0,1
data_analyst,Low,1,1,0,1,0,0,0,0,0,1
data_analyst,Low,0,0,0,0,0,0,0,0,0,1
data_analyst,Low,0,1,0,1,0,1,0,0,0,1
data_analyst,Low,0,0,0,0,0,0,0,0,0,1
data_analyst,Low,0,0,0,0,0,0,0,0,0,1
data_analyst,Low,0,0,0,0,0,0,0,0,0,1
data_analyst,Low,0,0,0,0,0,0,0,0,0,1
data_analyst,Low,0,0,0,0,0,0,0,0,0,1
data_analyst,Low,0,1,0,1,0,0,1,0,0,1
data_analyst,Low,0,0,0,0,0,0,0,0,0,0
data_analyst,Low,0,1,0,0,0,1,1,0,0,1
data_analyst,Low,1,1,0,1,0,1,0,0,0,1
data_analyst,Low,0,0,0,0,0,0,0,0,0,1
data_analyst,Low,0,1,0,0,0,1,0,0,0,1
data_analyst,Low,1,1,0,1,0,0,0,0,0,1
data_analyst,Low,0,1,1,0,0,0,0,0,0,1
data_analyst,Low,1,1,0,1,0,1,0,0,0,1
data_analyst,Low,0,0,0,0,0,0,0,0,0,1
data_analyst,Low,0,0,0,0,0,0,0,0,0,1
data_analyst,Low,0,0,0,0,0,0,0,0,0,1
data_analyst,Low,0,1,0,1,0,0,0,0,0,1
data_analyst,Low,0,1,1,0,0,1,0,1,0,1
data_analyst,Low,0,0,0,0,0,1,0,0,0,1
data_analyst,Low,0,1,0,0,1,0,0,0,0,1
data_analyst,Low,0,1,0,0,0,0,0,0,0,1
data_analyst,Low,0,1,0,0,0,0,0,0,0,1
data_analyst,Low,1,1,0,1,0,1,0,1,0,1
data_analyst,Low,0,0,0,0,0,1,0,0,0,1
data_analyst,Low,0,0,0,0,0,0,0,0,0,0
data_analyst,Low,0,0,0,0,0,0,0,0,0,0
data_analyst,Low,0,1,0,0,0,0,0,0,0,1
data_analyst,Low,0,1,0,0,0,0,0,0,0,1
data_analyst,Low,0,1,0,0,0,0,0,0,0,1
data_analyst,Low,1,1,1,1,0,1,0,0,0,1
data_analyst,Low,1,1,0,0,0,0,1,0,0,1
data_analyst,Low,0,1,0,0,0,0,0,0,0,1
data_analyst,Low,1,0,1,1,0,1,0,0,0,1
data_analyst,Low,0,0,0,0,0,0,0,0,0,1
data_analyst,Low,0,1,0,0,0,0,0,0,0,1
data_analyst,Low,0,1,0,0,0,1,0,0,0,1
data_analyst,Low,0,0,0,0,0,1,0,0,0,1
data_analyst,Low,0,0,0,0,0,0,0,0,0,0
data_analyst,Low,1,1,0,1,0,0,1,0,0,1
data_analyst,Low,0,0,0,0,0,0,0,0,0,1
data_analyst,Low,0,1,0,0,0,0,1,0,0,1
data_analyst,Low,0,1,0,1,0,0,1,0,0,1
data_analyst,Low,0,1,0,0,0,0,0,0,0,1
data_analyst,Low,1,0,0,1,0,1,0,0,1,1
data_analyst,Low,0,1,0,0,0,1,0,0,0,1
data_analyst,Low,0,1,0,0,0,0,0,0,0,1
data_analyst,Low,0,1,0,0,0,0,0,0,0,1
data_analyst,Low,0,1,0,0,0,0,0,0,0,1
data_analyst,Low,1,1,0,1,0,0,1,0,0,1
data_analyst,Low,1,1,0,1,0,1,0,0,0,1
data_analyst,Low,0,0,0,0,0,0,0,0,0,0
data_analyst,Low,0,1,1,0,0,0,0,0,0,1
data_analyst,Low,0,1,0,0,0,0,0,0,0,1
data_analyst,Low,1,1,0,1,0,1,0,0,0,0
data_analyst,Low,0,1,0,0,0,0,0,0,0,1
data_analyst,Low,0,1,0,0,0,0,0,0,0,1
data_analyst,Low,1,1,0,1,0,1,0,0,0,1
data_analyst,Low,0,1,0,0,1,0,0,0,0,1
data_analyst,Low,0,1,0,0,1,0,0,0,0,1
data_analyst,Low,0,1,0,0,1,0,0,0,0,1
data_analyst,Low,1,1,0,1,0,1,0,0,0,1
data_analyst,Low,0,1,0,1,0,1,1,0,0,1
data_analyst,Low,0,1,0,0,0,1,0,0,0,1
data_analyst,Low,1,0,0,0,0,0,0,0,0,1
data_analyst,Low,0,0,1,0,0,0,0,0,0,1
data_analyst,Low,0,0,0,0,0,0,0,0,0,1
data_analyst,Low,0,1,0,1,0,1,0,0,0,1
data_analyst,Low,0,1,0,0,0,1,0,0,0,1
data_analyst,Low,0,1,0,0,0,0,0,0,0,1
data_analyst,Low,0,1,0,1,0,1,1,0,0,1
data_analyst,Low,0,1,0,0,0,1,0,0,0,1
data_analyst,Low,0,1,0,0,0,0,0,0,0,1
data_analyst,Low,0,1,0,0,0,1,0,0,0,1
data_analyst,Low,0,1,0,0,0,0,0,0,0,1
data_analyst,Low,0,0,0,0,0,1,0,0,0,1
data_analyst,Low,0,0,0,0,0,0,0,0,0,0
data_analyst,Low,0,0,0,0,0,0,0,0,0,0
data_analyst,Low,1,1,0,1,0,0,0,0,0,1
data_analyst,Low,0,1,0,0,0,1,0,0,0,1
data_analyst,Low,0,0,0,0,0,0,0,0,0,1
data_analyst,Low,0,1,0,1,0,1,1,0,0,0
data_analyst,Low,0,0,0,0,0,0,0,0,0,1
data_analyst,Low,0,1,0,0,0,0,0,0,0,1
data_analyst,Low,0,1,0,0,0,0,1,0,0,1
data_analyst,Low,0,1,0,1,0,1,1,0,0,1
data_analyst,Low,0,1,0,0,0,0,0,0,0,1
data_analyst,Low,1,1,0,0,0,0,0,1,0,1
data_analyst,Low,1,0,1,0,0,0,0,0,0,1
data_analyst,Low,0,1,0,0,0,0,0,0,0,1
data_analyst,Low,0,0,0,0,0,0,0,0,0,1
data_analyst,Low,1,1,0,1,0,1,1,0,0,1
data_analyst,Low,1,1,0,1,0,1,1,0,0,1
data_analyst,Low,0,0,0,0,0,1,0,0,0,1
data_analyst,Low,0,0,0,0,0,0,0,0,0,1
data_analyst,Low,0,0,0,0,0,0,0,0,0,1
data_analyst,Low,0,0,0,0,0,0,0,0,0,0
data_analyst,Low,0,1,0,0,0,0,0,0,0,1
data_analyst,Low,0,0,0,0,0,0,0,0,0,1
data_analyst,Low,0,1,0,0,0,0,0,0,0,1
data_analyst,Low,0,1,0,0,0,0,0,0,0,1
data_analyst,Low,0,0,0,0,0,0,0,0,0,1
data_analyst,Low,1,1,0,1,0,0,1,0,0,1
data_analyst,Low,0,1,0,0,0,1,0,0,0,1
data_analyst,Low,0,1,0,0,0,1,0,0,0,1
data_analyst,Low,0,0,0,0,0,0,0,0,0,1
data_analyst,Low,0,0,0,0,0,1,0,0,0,1
data_analyst,Low,0,1,0,0,0,1,0,0,0,1
data_analyst,Low,0,0,0,0,0,0,0,0,0,1
data_analyst,Low,1,1,1,0,1,1,0,0,0,1
data_analyst,Low,0,1,0,0,0,0,0,0,0,0
data_analyst,Low,0,0,0,0,0,0,1,0,0,1
data_analyst,Low,0,1,0,0,0,0,1,0,0,1
data_analyst,Low,0,1,0,0,0,1,1,0,0,1
data_analyst,Low,0,0,0,0,0,0,0,0,0,0
data_analyst,Low,1,1,0,0,0,0,0,0,1,1
data_analyst,Low,0,1,0,0,0,0,0,0,0,1
data_analyst,Low,1,1,0,1,0,1,0,0,0,1
data_analyst,Low,1,1,0,1,0,1,0,0,0,1
data_analyst,Low,0,0,0,0,0,1,0,0,0,1
data_analyst,Low,1,1,0,1,0,0,1,0,0,1
data_analyst,Low,0,0,0,0,0,0,0,0,0,1
data_analyst,Low,1,1,0,1,0,1,0,1,0,1
data_analyst,Low,0,1,0,0,0,0,0,0,0,1
data_analyst,Low,0,1,0,0,0,1,0,0,0,1
data_analyst,Low,0,0,0,0,0,0,0,0,0,1
data_analyst,Low,0,0,0,0,0,0,0,0,0,1
data_analyst,Low,0,1,0,0,0,0,1,0,0,1
data_analyst,Low,0,0,0,0,0,0,0,0,0,1
data_analyst,Low,0,1,0,1,0,1,0,0,0,1
data_analyst,Low,1,1,0,1,0,1,1,0,0,1
data_analyst,Low,0,1,0,0,0,1,0,0,0,0
data_analyst,Low,0,1,0,1,0,1,1,0,0,1
data_analyst,Low,0,1,0,0,0,1,0,0,0,1
data_analyst,Low,0,1,0,0,0,0,0,0,0,1
data_analyst,Low,0,0,0,0,0,1,0,0,0,1
data_analyst,Low,1,1,0,1,0,0,0,0,0,1
data_analyst,Low,0,1,0,0,0,1,0,0,0,1
data_analyst,Low,0,1,0,0,0,1,0,0,0,1
data_analyst,Low,1,0,0,1,0,1,0,0,0,1
data_analyst,Low,1,1,0,0,0,1,0,0,0,1
data_analyst,Low,0,0,0,0,0,1,0,0,0,1
data_analyst,Low,0,0,0,0,0,1,0,0,0,1
data_analyst,Low,1,1,0,1,0,0,0,0,1,1
data_analyst,Low,0,0,0,0,0,0,0,0,0,1
data_analyst,Low,0,1,0,0,0,1,1,0,0,1
data_analyst,Low,0,1,0,0,0,0,0,0,0,1
data_analyst,Low,0,1,0,0,0,1,0,0,0,1
data_analyst,Low,0,0,0,0,0,0,0,0,0,1
data_analyst,Low,0,0,0,0,0,0,0,0,0,1
data_analyst,Low,1,1,0,0,0,1,0,0,0,1
data_analyst,Low,1,1,1,1,1,0,1,0,0,1
data_analyst,Low,1,1,0,1,0,0,1,0,0,1
data_analyst,Low,0,1,0,0,0,1,0,0,0,1
data_analyst,Low,1,1,0,0,0,0,0,0,0,1
data_analyst,Low,0,1,0,1,0,1,0,0,0,1
data_analyst,Low,1,0,0,1,0,0,0,0,0,1
data_analyst,Low,0,1,0,0,0,0,0,0,0,1
data_analyst,Low,0,0,0,0,0,0,0,0,0,1
data_analyst,Low,0,1,0,0,0,1,1,0,0,1
data_analyst,Low,0,0,0,0,0,1,0,0,0,1
data_analyst,Low,1,1,0,1,0,1,1,0,0,1
data_analyst,Low,0,1,0,0,0,1,1,0,0,0
data_analyst,Low,0,0,0,0,0,0,0,0,0,1
data_analyst,Low,0,1,0,0,0,1,0,0,0,1
data_analyst,Low,1,1,0,1,0,0,1,0,1,1
data_analyst,Low,1,1,0,0,1,1,0,1,0,1
data_analyst,Low,0,1,0,0,0,1,0,0,0,1
data_analyst,Low,0,1,0,0,0,1,0,0,0,1
data_analyst,Low,0,0,0,0,0,0,0,0,0,1
data_analyst,Low,0,1,0,0,0,0,0,0,0,0
data_analyst,Low,0,1,0,0,0,0,0,0,0,1
data_engineer,Low,1,1,0,0,0,0,0,0,0,1
data_engineer,Low,0,1,0,1,0,0,0,0,0,1
data_engineer,Low,0,1,0,1,0,0,0,0,0,0
data_engineer,Low,0,1,0,0,0,0,0,0,0,1
data_engineer,Low,1,0,1,0,0,0,0,0,1,0
data_engineer,Low,1,1,1,1,0,0,0,0,0,1
data_engineer,Low,1,1,0,0,0,0,0,0,0,1
data_engineer,Low,0,1,0,0,0,0,1,0,1,1
data_engineer,Low,0,0,0,0,0,0,0,0,0,0
data_engineer,Low,0,0,0,0,0,1,0,0,1,1
data_engineer,Low,0,0,0,0,0,0,0,0,0,1
data_engineer,Low,1,1,1,1,0,0,0,0,0,1
data_engineer,Low,1,1,0,0,0,0,0,0,0,1
data_engineer,Low,0,1,0,0,0,1,0,0,0,1
data_engineer,Low,0,0,0,0,0,0,0,0,0,1
data_engineer,Low,1,1,0,0,0,0,0,1,1,1
data_engineer,Low,1,0,0,1,0,0,0,0,0,1
data_engineer,Low,1,0,1,0,0,0,0,0,1,1
data_engineer,Low,1,0,0,1,0,0,0,1,0,1
data_engineer,Low,1,0,0,1,0,0,0,0,1,1
data_engineer,Low,0,1,0,0,0,1,0,0,0,1
data_engineer,Low,1,1,1,0,1,1,0,1,0,1
data_engineer,Low,0,0,0,0,0,0,0,0,0,1
data_engineer,Low,0,1,1,0,0,1,1,0,0,1
data_engineer,Low,0,0,0,0,0,0,0,0,0,1
data_engineer,Low,0,0,0,0,0,0,0,0,0,1
data_engineer,Low,0,1,1,0,0,1,1,0,0,1
data_engineer,Low,0,0,0,0,0,0,0,0,0,1
data_engineer,Low,0,0,0,0,0,0,0,0,0,0
data_engineer,Low,0,1,0,0,0,0,0,0,0,1
data_engineer,Low,0,0,0,0,0,0,0,0,0,1
data_engineer,Low,0,1,0,0,0,0,0,0,0,1
data_engineer,Low,1,1,0,0,0,0,0,0,0,1
data_engineer,Low,0,1,0,0,0,0,1,0,0,1
data_engineer,Low,1,1,0,0,0,1,0,0,0,1
data_engineer,Low,0,1,0,0,0,1,0,0,0,1
data_engineer,Low,1,1,0,0,1,0,0,0,0,1
data_engineer,Low,1,1,0,0,0,1,0,0,0,1
data_engineer,Low,1,1,1,1,0,0,0,0,1,1
data_engineer,Low,1,1,0,0,1,0,0,0,0,1
data_engineer,Low,1,1,0,1,0,0,0,0,1,1
data_engineer,Low,0,0,0,0,1,0,0,0,0,0
data_engineer,Low,0,0,0,0,1,0,0,0,0,0
data_engineer,Low,0,1,0,0,0,1,0,0,1,1
data_engineer,Low,0,1,0,0,0,0,0,0,0,1
data_engineer,Low,1,1,0,0,1,0,0,0,0,1
data_engineer,Low,0,1,0,0,0,0,0,0,0,1
data_engineer,Low,0,1,0,0,0,0,0,0,1,1
data_engineer,Low,0,1,0,0,0,0,0,0,0,1
data_engineer,Low,0,0,0,0,0,0,0,0,0,1
data_engineer,Low,1,1,1,1,1,1,0,1,0,1
data_engineer,Low,1,1,0,0,0,0,0,0,0,1
data_engineer,Low,1,0,0,0,0,0,0,1,1,1
data_engineer,Low,0,1,0,0,0,0,0,0,0,1
data_engineer,Low,0,1,0,0,0,0,0,0,0,1
data_engineer,Low,0,1,0,0,0,0,0,0,0,1
data_engineer,Low,1,0,0,1,0,0,0,1,0,1
data_engineer,Low,1,0,0,0,0,0,0,0,0,1
data_engineer,Low,0,1,0,1,0,0,1,0,0,1
data_engineer,Low,1,1,0,0,0,0,0,1,0,1
data_engineer,Low,1,1,0,0,0,0,0,0,0,1
data_engineer,Low,1,0,0,0,1,0,0,0,1,1
data_engineer,Low,0,1,0,0,0,0,0,0,0,1
data_engineer,Low,1,0,0,0,0,0,0,0,0,1
data_engineer,Low,0,1,0,0,0,0,0,0,1,1
data_engineer,Low,1,1,0,1,0,0,0,0,0,1
data_engineer,Low,0,1,0,0,1,0,0,0,0,1
data_engineer,Low,1,1,0,0,0,1,0,1,0,1
data_engineer,Low,0,0,0,0,1,0,0,0,0,1
data_engineer,Low,0,0,0,0,0,0,0,0,0,1
data_engineer,Low,0,1,0,0,1,1,1,0,0,1
data_engineer,Low,1,1,0,0,1,0,0,0,1,1
data_engineer,Low,1,1,0,1,0,1,0,0,0,1
data_engineer,Low,0,0,0,0,0,0,0,0,0,1
data_engineer,Low,1,1,0,0,0,1,0,1,0,1
data_engineer,Low,1,1,0,0,0,1,0,1,0,1
data_engineer,Low,1,1,0,1,0,0,0,0,0,1
data_engineer,Low,1,1,0,0,0,0,0,0,1,1
data_engineer,Low,0,1,0,0,0,0,0,0,1,1
data_engineer,Low,0,1,0,1,0,0,0,0,0,1
data_engineer,Low,0,1,1,0,0,0,0,0,0,1
data_engineer,Low,1,1,1,0,0,0,0,0,1,1
data_engineer,Low,0,0,0,0,0,0,0,0,0,0
data_engineer,Low,1,1,0,0,0,0,0,0,1,1
data_engineer,Low,0,0,0,0,0,0,0,0,0,1
data_engineer,Low,0,0,0,0,0,0,0,0,0,1
data_engineer,Low,0,0,0,0,1,0,0,0,0,1
data_engineer,Low,1,1,1,0,0,0,0,0,1,1
data_engineer,Low,1,0,1,0,1,0,0,0,1,1
data_engineer,Low,1,1,1,1,1,0,0,1,0,1
data_engineer,Low,1,1,0,0,0,0,0,0,0,1
data_engineer,Low,1,1,0,1,0,0,0,0,0,1
data_engineer,Low,0,0,0,0,0,0,0,0,0,1
data_engineer,Low,0,1,0,0,0,0,0,0,1,1
data_engineer,Low,1,1,0,1,0,1,1,0,0,1
data_engineer,Low,1,1,0,1,0,1,0,0,0,1
data_engineer,Low,0,0,0,0,0,0,0,0,0,1
data_engineer,Low,1,1,0,0,0,0,0,0,1,1
data_engineer,Low,1,1,0,0,0,0,0,0,0,1
data_engineer,Low,1,0,0,1,0,0,0,0,1,1
data_engineer,Low,1,1,0,0,0,1,0,0,0,1
data_engineer,Low,1,1,0,1,0,1,0,0,0,1
data_engineer,Low,0,0,0,0,0,0,0,0,0,1
data_engineer,Low,0,0,0,0,0,0,0,0,0,1
data_engineer,Low,0,1,0,0,0,0,0,0,0,1
data_engineer,Low,1,1,0,0,1,1,0,1,1,1
data_engineer,Low,0,0,0,0,0,0,0,1,1,1
data_engineer,Low,1,1,0,0,1,0,0,0,1,1
data_engineer,Low,0,0,0,0,1,1,1,0,1,1
data_engineer,Low,1,1,0,0,1,0,1,1,0,1
data_engineer,Low,1,1,0,0,1,0,1,1,0,1
data_engineer,Low,0,0,0,0,0,0,0,0,0,1
data_engineer,Low,1,1,0,0,0,0,1,0,1,1
data_engineer,Low,0,1,0,0,0,0,0,0,1,1
data_engineer,Low,0,1,0,0,0,0,0,0,0,1
data_engineer,Low,0,1,0,0,0,0,0,0,0,1
data_engineer,Low,1,1,0,0,1,1,0,1,1,1
data_engineer,Low,1,1,0,1,0,1,1,0,0,1
data_engineer,Low,1,1,0,0,1,1,0,1,1,1
data_engineer,Low,0,0,0,0,0,0,0,0,0,1
data_engineer,Low,1,1,0,0,1,0,0,1,0,1
data_engineer,Low,0,1,0,0,0,0,0,0,0,1
data_engineer,Low,1,1,0,0,1,0,0,1,0,1
data_engineer,Low,1,1,0,0,0,1,0,0,0,1
data_engineer,Low,1,1,0,0,1,1,0,1,1,1
data_engineer,Low,1,1,0,0,1,0,0,0,1,1
data_engineer,Low,0,1,0,0,0,0,0,0,0,1
data_engineer,Low,0,0,0,0,0,1,0,0,1,1
data_engineer,Low,0,0,0,0,0,0,0,0,0,0
data_engineer,Low,1,1,0,0,1,1,0,1,1,1
data_engineer,Low,1,1,0,0,1,1,0,1,1,1
data_engineer,Low,1,1,1,0,0,0,0,0,1,1
data_engineer,Low,1,1,0,0,1,1,0,1,1,1
data_engineer,Low,1,0,0,0,1,1,0,1,0,1
data_engineer,Low,0,1,0,0,0,0,0,0,0,1
data_engineer,Low,0,1,0,0,0,0,0,0,0,1
data_engineer,Low,1,1,0,0,1,1,0,1,1,1
data_engineer,Low,1,1,0,0,1,0,0,1,1,1
data_engineer,Low,0,0,0,0,0,0,0,0,0,0
data_engineer,Low,1,1,1,1,1,0,0,1,1,1
data_engineer,Low,1,1,0,0,1,1,0,1,1,1
data_engineer,Low,0,0,0,0,0,0,0,0,0,1
data_engineer,Low,0,1,0,0,0,1,0,0,0,1
data_engineer,Low,1,0,0,0,0,0,0,0,1,1
data_engineer,Low,0,1,0,0,1,0,0,0,0,1
data_engineer,Low,0,0,0,0,0,0,0,0,0,1
data_engineer,Low,0,1,0,0,1,0,0,0,1,1
data_engineer,Low,1,1,1,1,0,1,0,0,1,1
data_engineer,Low,1,0,0,0,0,0,0,0,0,1
data_engineer,Low,0,1,0,0,0,0,0,0,0,1
data_engineer,Low,1,0,0,0,1,0,0,0,1,1
data_engineer,Low,1,0,0,0,0,0,0,0,1,1
data_scientist,Medium,1,1,1,1,0,1,0,0,1,1
data_scientist,Medium,1,0,0,0,0,0,0,0,0,1
data_scientist,Medium,1,1,0,1,1,0,1,0,0,1
data_scientist,Medium,1,1,1,0,0,0,0,0,0,1
data_scientist,Medium,1,0,0,1,0,0,1,0,0,1
data_scientist,Medium,1,0,1,0,0,0,0,0,0,1
data_scientist,Medium,1,1,1,1,0,0,0,0,0,1
data_scientist,Medium,0,0,0,0,0,0,0,0,0,1
data_scientist,Medium,1,1,1,1,0,0,0,0,0,1
data_scientist,Medium,0,0,0,0,0,0,0,0,0,0
data_scientist,Medium,1,1,1,1,1,0,0,1,1,1
data_scientist,Medium,0,0,0,0,0,0,0,0,0,0
data_scientist,Medium,1,1,1,0,1,0,0,1,1,1
data_scientist,Medium,1,1,0,0,1,0,0,1,1,1
data_scientist,Medium,1,1,0,1,1,1,1,0,0,1
data_scientist,Medium,0,0,1,0,0,0,0,0,0,1
data_scientist,Medium,0,0,0,1,1,0,0,0,0,1
data_scientist,Medium,1,0,0,1,0,0,0,1,0,1
data_scientist,Medium,1,0,0,1,0,0,0,1,0,1
data_scientist,Medium,0,0,0,0,0,0,0,0,0,1
data_scientist,Medium,1,0,1,0,0,0,0,0,0,1
data_scientist,Medium,1,1,1,1,0,0,0,0,1,1
data_scientist,Medium,0,1,0,0,0,0,0,0,0,1
data_scientist,Medium,1,1,0,1,0,0,0,0,0,1
data_scientist,Medium,1,1,0,0,0,0,0,0,0,1
data_scientist,Medium,0,0,1,0,0,0,0,0,0,1
data_scientist,Medium,1,1,1,1,1,0,1,0,0,1
data_scientist,Medium,0,0,0,0,0,0,0,0,0,0
data_scientist,Medium,1,0,1,1,0,0,0,0,1,1
data_scientist,Medium,1,0,1,1,0,0,0,1,0,1
data_scientist,Medium,1,0,0,1,1,0,0,0,0,1
data_scientist,Medium,1,0,1,1,0,0,0,0,0,1
data_scientist,Medium,1,1,1,1,0,0,0,0,0,1
data_scientist,Medium,0,0,0,0,0,0,0,0,0,0
data_scientist,Medium,1,0,1,0,0,0,0,0,0,1
data_scientist,Medium,1,1,0,1,1,1,1,0,0,1
data_scientist,Medium,1,1,0,1,0,1,0,0,0,1
data_scientist,Medium,1,1,1,1,1,0,0,1,0,1
data_scientist,Medium,1,0,1,1,0,0,1,0,0,1
data_scientist,Medium,1,1,1,1,0,1,0,0,0,1
data_scientist,Medium,1,0,1,1,1,1,1,0,1,1
data_scientist,Medium,1,1,0,1,1,0,1,1,0,1
data_scientist,Medium,1,1,1,1,1,0,1,1,1,1
data_scientist,Medium,1,0,0,1,0,0,1,0,0,1
data_scientist,Medium,0,1,0,1,0,0,1,0,0,1
data_scientist,Medium,1,1,0,1,0,0,0,0,0,1
data_scientist,Medium,1,1,0,1,0,0,0,0,0,1
data_scientist,Medium,0,0,0,0,0,0,0,0,0,1
data_scientist,Medium,1,0,1,1,1,0,0,1,1,1
data_scientist,Medium,1,0,1,1,1,0,0,1,1,1
data_scientist,Medium,1,0,1,1,0,0,0,0,0,1
data_scientist,Medium,1,1,0,1,0,0,0,0,0,1
data_scientist,Medium,0,0,0,0,0,0,0,0,0,1
data_scientist,Medium,0,0,1,0,0,0,0,0,0,1
data_scientist,Medium,1,1,1,1,1,0,0,1,1,1
data_scientist,Medium,0,1,1,0,0,0,0,1,0,1
data_scientist,Medium,0,0,1,0,0,0,0,0,0,1
data_scientist,Medium,1,0,1,1,0,0,0,0,1,1
data_scientist,Medium,1,1,1,1,0,1,0,0,0,1
data_scientist,Medium,1,0,0,0,0,0,0,0,0,1
data_scientist,Medium,1,1,0,1,0,0,0,0,0,1
data_scientist,Medium,0,0,0,1,1,0,0,0,0,1
data_scientist,Medium,1,0,1,1,0,0,0,0,0,1
data_scientist,Medium,1,0,1,0,1,0,0,1,0,1
data_scientist,Medium,0,0,0,0,0,0,0,0,0,0
data_scientist,Medium,1,1,1,1,0,0,0,0,0,1
data_scientist,Medium,1,1,0,1,1,0,1,1,0,1
data_scientist,Medium,1,0,1,1,0,0,1,0,0,1
data_scientist,Medium,0,0,1,0,0,0,0,0,0,1
data_scientist,Medium,0,0,1,0,0,0,0,0,0,1
data_scientist,Medium,0,0,0,0,0,0,0,0,0,1
data_scientist,Medium,0,1,0,1,1,0,1,0,0,1
data_scientist,Medium,1,0,1,1,0,0,0,0,0,1
data_scientist,Medium,1,1,1,1,0,0,0,0,0,1
data_scientist,Medium,1,0,1,1,0,0,0,0,0,1
data_scientist,Medium,1,0,1,1,0,0,0,0,0,1
data_scientist,Medium,0,0,0,0,0,0,0,0,0,1
data_scientist,Medium,0,0,0,0,0,0,0,0,0,0
data_scientist,Medium,1,0,1,1,0,0,0,0,0,1
data_scientist,Medium,0,0,1,1,0,0,1,0,1,1
data_scientist,Medium,0,1,1,1,0,0,0,1,1,1
data_scientist,Medium,0,0,1,1,0,0,0,0,0,1
data_scientist,Medium,1,0,0,1,0,1,0,0,0,1
data_scientist,Medium,0,0,1,0,0,0,0,0,0,1
data_scientist,Medium,1,1,1,1,1,0,1,1,0,1
data_scientist,Medium,1,1,1,1,0,0,0,1,0,1
data_scientist,Medium,1,0,1,1,0,0,1,0,0,1
data_scientist,Medium,1,0,1,1,0,0,0,0,1,1
data_scientist,Medium,1,0,1,0,0,0,1,0,0,1
data_scientist,Medium,1,0,1,0,0,0,0,0,0,1
data_scientist,Medium,1,0,1,1,0,0,0,0,0,1
data_scientist,Medium,0,0,0,0,0,0,0,0,0,1
data_scientist,Medium,1,1,1,1,1,0,0,1,1,1
data_scientist,Medium,0,0,1,0,0,0,0,0,0,1
data_scientist,Medium,0,1,0,1,0,0,1,0,0,0
data_scientist,Medium,1,0,1,1,0,0,0,0,1,1
data_scientist,Medium,0,0,0,0,0,0,0,0,0,1
data_scientist,Medium,1,0,1,1,0,0,0,0,0,0
data_scientist,Medium,1,1,0,1,1,1,0,0,1,1
data_scientist,Medium,1,0,0,0,1,0,0,1,1,1
data_scientist,Medium,0,0,1,0,1,0,1,0,0,1
data_scientist,Medium,1,1,0,1,0,0,0,1,1,1
data_scientist,Medium,1,0,1,1,0,1,0,0,1,1
data_scientist,Medium,1,1,1,1,0,1,0,0,0,1
data_scientist,Medium,1,0,1,1,0,0,0,0,0,1
data_scientist,Medium,0,0,0,0,1,0,0,1,0,1
data_scientist,Medium,1,0,0,1,0,0,0,0,1,1
data_scientist,Medium,0,1,0,1,0,0,1,0,0,1
data_scientist,Medium,0,0,1,0,0,0,0,1,0,1
data_scientist,Medium,1,0,1,1,0,0,1,0,0,1
data_scientist,Medium,0,0,1,0,0,0,0,0,0,0
data_scientist,Medium,0,0,1,0,1,0,0,0,0,0
data_scientist,Medium,1,0,0,1,0,0,0,0,0,1
data_scientist,Medium,1,1,1,1,0,1,1,0,0,1
data_scientist,Medium,1,1,1,0,0,0,0,0,0,1
data_scientist,Medium,0,0,1,0,0,1,0,0,0,1
data_scientist,Medium,0,0,1,0,0,1,0,0,0,1
data_scientist,Medium,1,1,0,1,1,1,1,0,0,1
data_scientist,Medium,1,0,1,0,0,0,0,1,0,1
data_scientist,Medium,0,1,0,1,0,0,1,0,0,1
data_scientist,Medium,1,0,1,1,0,0,1,0,0,1
data_scientist,Medium,1,0,1,0,0,0,0,0,0,1
data_scientist,Medium,1,0,1,1,0,0,1,0,0,1
data_scientist,Medium,1,1,0,1,0,0,0,1,0,1
data_scientist,Medium,1,0,0,0,1,0,0,1,1,1
